,Date,Commodity,Data Item,Domain,Domain Category,Value,Precip,Temp Max,Temp Min,Wind Speed,Soil Temp Max,Soil Temp Min,Solar,Humidity Max,Humidity Min,day_1_colonies_California,day_1_colonies_United States,lost_colonies_California,lost_colonies_United States,percent_lost_California,percent_lost_United States
3120,2016-07,ORANGES,"ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,10.46,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3121,2016-07,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,26.8,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3122,2016-07,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.6,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3123,2016-07,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,17.26,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3128,2016-07,ORANGES,"ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,8.33,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3129,2016-07,ORANGES,"ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,11.06,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3130,2016-07,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,24.9,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3131,2016-07,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,12.7,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3132,2016-07,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,15.36,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3135,2016-07,POTATOES,"POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,20.0,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3137,2016-07,POTATOES,"POTATOES, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,20.0,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3138,2016-07,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,17.3,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3146,2016-07,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.72,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3147,2016-07,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,15.0,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3149,2016-07,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.3,0.0,95.10333333333334,58.413666666666664,0.14933333333333335,77.63233333333334,74.322,697.6666666666666,75.91133333333333,18.551666666666666,740000,3181180,82000,397290,10,12
3492,2016-09,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.292,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3496,2016-09,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,79.9,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3497,2016-09,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,7.0,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3508,2016-09,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,150.0,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3509,2016-09,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,11.0,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3510,2016-09,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,130.0,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3511,2016-09,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,155.0,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3512,2016-09,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,31.29,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3513,2016-09,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,37.5,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3514,2016-09,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,52.5,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3515,2016-09,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,36.28,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3516,2016-09,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,42.67,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3519,2016-09,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,8.61,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3520,2016-09,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,11.36,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3521,2016-09,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,27.1,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3522,2016-09,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.9,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3523,2016-09,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,17.56,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3533,2016-09,ORANGES,"ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,8.61,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3534,2016-09,ORANGES,"ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,11.36,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3535,2016-09,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,27.1,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3536,2016-09,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.9,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3537,2016-09,ORANGES,"ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,17.56,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3540,2016-09,POTATOES,"POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,19.6,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3541,2016-09,POTATOES,"POTATOES, FALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,10.4,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3542,2016-09,POTATOES,"POTATOES, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,20.3,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3543,2016-09,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.3,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
3552,2016-09,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,2.0,0.0,89.08333333333333,52.273666666666664,0.0,71.19033333333333,68.80933333333333,505.0,81.20233333333333,20.404666666666667,740000,3181180,82000,397290,10,12
2894,2016-12,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,11.0,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2897,2016-12,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,60.5,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2898,2016-12,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,12.0,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2902,2016-12,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,15.1,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2903,2016-12,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,20.43,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2904,2016-12,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,22.79,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2910,2016-12,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,146.0,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2911,2016-12,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2912,2016-12,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,130.0,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2913,2016-12,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,150.0,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2914,2016-12,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,22.99,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2915,2016-12,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,29.04,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2916,2016-12,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,47.9,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2917,2016-12,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,31.68,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2918,2016-12,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,38.07,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2921,2016-12,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.14,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2922,2016-12,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,16.88,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2923,2016-12,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,29.4,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2924,2016-12,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,16.96,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2925,2016-12,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,19.67,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2926,2016-12,ORANGES,"ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.14,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2927,2016-12,ORANGES,"ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,16.88,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2928,2016-12,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,29.4,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2929,2016-12,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,16.96,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2930,2016-12,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,19.67,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2942,2016-12,POTATOES,"POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,17.6,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2943,2016-12,POTATOES,"POTATOES, FALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,11.8,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2944,2016-12,POTATOES,"POTATOES, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,25.5,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2945,2016-12,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,13.9,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
2954,2016-12,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,12.0,0.08333333333333333,56.52033333333333,34.968333333333334,0.0,51.04866666666667,49.63966666666667,164.6676666666667,93.78866666666666,55.41166666666667,770000,3032060,205000,502350,15,17
3365,2016-11,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3368,2016-11,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,54.8,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3369,2016-11,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,15.0,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3371,2016-11,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,285.0,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3373,2016-11,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,9.8,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3374,2016-11,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,20.93,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3375,2016-11,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,23.29,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3381,2016-11,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,149.0,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3382,2016-11,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,6.0,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3383,2016-11,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,130.0,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3384,2016-11,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,155.0,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3385,2016-11,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,27.5,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3386,2016-11,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,33.66,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
3387,2016-11,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,49.9,0.04933333333333333,67.583,41.27633333333333,0.0,59.36533333333333,57.958,228.22400000000002,93.87599999999999,47.041,770000,3032060,205000,502350,15,17
